created_at,username,text,prepros_text,text_join,label
Wed Oct 18 09:15:26 +0000 2023,risfau_,@syalalaela @prabowo hebat pak prabowo sukses selalu Projo Dukung Prabowo #TelunjukJokowi,hebat pak prabowo sukses selalu projo dukung prabowo,hebat prabowo sukses projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:15:34 +0000 2023,cendrakasi35831,"@syalalaela @prabowo Keren Projo Dukung Prabowo, semangat dan sukses terus pokonya  #TelunjukJokowi",keren projo dukung prabowo semangat dan sukses terus pokonya,keren projo dukung prabowo semangat sukses poko,nonblack-campaign
Wed Oct 18 09:16:14 +0000 2023,zebraconzebri,@syalalaela @prabowo Semangat Pak. Sukses terus lancar giliran Pak Prabowo #TelunjukJokowi Projo Dukung Prabowo,semangat pak sukses terus lancar giliran pak prabowo projo dukung prabowo,semangat sukses lancar gilir prabowo projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:16:20 +0000 2023,claraaruni,@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat sukses Projo Dukung Prabowo #TelunjukJokowi,sukses projo dukung prabowo,sukses projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:16:37 +0000 2023,kaliadus83,@syalalaela @prabowo Mantap nih ada Projo Dukung Prabowo sukses selalu pak.  #TelunjukJokowi,mantap nih ada projo dukung prabowo sukses selalu pak,mantap projo dukung prabowo sukses,nonblack-campaign
Wed Oct 18 09:16:41 +0000 2023,suci41861911130,@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat Ayo sukses slalu  Projo Dukung Prabowo  #TelunjukJokowi,ayo sukses slalu projo dukung prabowo,ayo sukses slalu projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:18:00 +0000 2023,bella7720982,@syalalaela @prabowo Semangat dan sukses pak #TelunjukJokowi Projo Dukung Prabowo,semangat dan sukses pak projo dukung prabowo,semangat sukses projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:19:05 +0000 2023,pelinn551472,@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat Semangat dan sukses pak #TelunjukJokowi Projo Dukung Prabowo,semangat dan sukses pak projo dukung prabowo,semangat sukses projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:20:35 +0000 2023,manusia_gagal,@komedigelaap Prabowo cipung ÃƒÂ°Ã…Â¸Ã‚Â«Ã‚Â¶ÃƒÂ°Ã…Â¸Ã‚ï†Ã‚Â»ÃƒÂ°Ã…Â¸Ã‚Â«Ã‚Â¶ÃƒÂ°Ã…Â¸Ã‚ï†Ã‚Â»ÃƒÂ°Ã…Â¸Ã‚Â«Ã‚Â¶ÃƒÂ°Ã…Â¸Ã‚ï†Ã‚Â»,prabowo cipung,prabowo cipung,black-campaign
Wed Oct 18 09:22:16 +0000 2023,nelataftazan,"@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat keren banget, sukses selalu #TelunjukJokowi Projo Dukung Prabowo",keren banget sukses selalu projo dukung prabowo,keren banget sukses projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:24:41 +0000 2023,captain68144806,"@syalalaela @prabowo makin sukses terus pak, soalnya banyak dukungan nya nii Projo Dukung Prabowo #TelunjukJokowi",makin sukses terus pak soalnya banyak dukungan nya nii projo dukung prabowo,sukses dukung nii projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:25:15 +0000 2023,its_elleamich,@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat dukung terus #TelunjukJokowi sukses selalu Projo Dukung Prabowo,dukung terus sukses selalu projo dukung prabowo,dukung sukses projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:27:10 +0000 2023,hei_itsmaaar,"@syalalaela @prabowo emang keren sih dua-duanya, sukses selalu #TelunjukJokowi Projo Dukung Prabowo",emang keren sih duaduanya sukses selalu projo dukung prabowo,emang keren duaduanya sukses projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:30:49 +0000 2023,Permen3Enak,@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat mantap bangett pak Projo Dukung Prabowo demi mewujudkan cita-cita untuk membawa indonesia emas 2045 #TelunjukJokowi semangat dan sukses selalu pak Prabowo untuk jadi pemimpin,mantap bangett pak projo dukung prabowo demi mewujudkan citacita untuk membawa indonesia emas semangat dan sukses selalu pak prabowo untuk jadi pemimpin,mantap bangett projo dukung prabowo wujud citacita bawa indonesia emas semangat sukses prabowo pimpin,nonblack-campaign
Wed Oct 18 09:31:35 +0000 2023,ahmaddann1,@Perju4ng4n @aan_hann @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat pilihan terbaik.sukses selalu pak Prabowo Projo Dukung Prabowo  #TelunjukJokowi,hann pilihan terbaiksukses selalu pak prabowo projo dukung prabowo,hann pilih terbaiksukses prabowo projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:32:34 +0000 2023,juli43684_12,@TeddGus @aniesbaswedan @cakimiNOW @ganjarpranowo @sandiuno @prabowo Dari sini aja anda gagal nebak Tanda2 kegagalan dalam hidup mu.,dari sini aja anda gagal nebak tanda kegagalan dalam hidup mu,gagal nebak tanda gagal hidup mu,black-campaign
Wed Oct 18 09:33:30 +0000 2023,Cintakasih354,@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat Sukses pak bowo... Projo Dukung Prabowo  #TelunjukJokowi,sukses pak bowo projo dukung prabowo,sukses bowo projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:34:21 +0000 2023,BrahmaKumbara23,@Dennysiregar7 @Andiarief__ Pasti kalah lah.. inget dia dulu ketua tim sukses prabowo thn 2014 yg gk mau keluar duit &amp  gk mau money politik kyk jokowi.  Hasilnya prabowo kalah.. moga nular ke ganjar ÃƒÂ°Ã…Â¸Ã‚Â¤Ã‚Â£ÃƒÂ°Ã…Â¸Ã‚Â¤Ã‚Â£ÃƒÂ°Ã…Â¸Ã‚Â¤Ã‚Â£,pasti kalah lah inget dia dulu ketua tim sukses prabowo thn yg gk mau keluar duit amp gk mau money politik kyk jokowi hasilnya prabowo kalah moga nular ke ganjar,kalah inget ketua tim sukses prabowo thn gk duit gk money politik kyk jokowi hasil prabowo kalah moga nular ganjar,black-campaign
Wed Oct 18 09:38:18 +0000 2023,aloloabel,"@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat keren nih semakin banyak dukungan utk Pak Prabowo, sampaiÃƒâ€šÃ‚Â² Pak Projo Dukung Prabowo,  Sukses selalu pak #TelunjukJokowi",keren nih semakin banyak dukungan utk pak prabowo sampai pak projo dukung prabowo sukses selalu pak,keren dukung prabowo projo dukung prabowo sukses,nonblack-campaign
Wed Oct 18 09:41:37 +0000 2023,Rizki12283,@PartaiSocmed Kasian Pak Prabowo gagal nyapres untuk yg ke 3x ...,kasian pak prabowo gagal nyapres untuk yg ke ,kasi prabowo gagal nyapres,black-campaign
Wed Oct 18 09:49:31 +0000 2023,Abdillahh_Ali,@MamatAlkatiri Setuju banget. omsetnya lagi banyak nih pak @prabowo bisa jadi logistik juga nih. Lagi sukses dagang senjata soalnya. Saya Dukung!!!!,setuju banget omsetnya lagi banyak nih pak bisa jadi logistik juga nih lagi sukses dagang senjata soalnya saya dukung,tuju banget omset logistik sukses dagang senjata dukung,nonblack-campaign
Wed Oct 18 10:08:02 +0000 2023,nsrllstawn,@asumsico Prabowo gagal lgi jadi presiden,prabowo gagal lgi jadi presiden,prabowo gagal lgi presiden,black-campaign
Wed Oct 18 10:09:06 +0000 2023,wibisonoys,"@KompasTV @puanmaharani_ri @jokowi @gibran_tweet Ganjar Vs Prabowo adalah design gagal jegal Anies ,begitu juga Prabowo - Ganjar Vs Anies , pemilu tetap dilaksanakan 2 putaran !",ri tweet ganjar vs prabowo adalah design gagal jegal anies begitu juga prabowo ganjar vs anies pemilu tetap dilaksanakan putaran,ri tweet ganjar vs prabowo design gagal jegal anies prabowo ganjar vs anies milu laksana putar,black-campaign
Wed Oct 18 10:16:09 +0000 2023,PKI_PERJUANGAN_,@m_nurfatoni @VIVAcoid @prabowo lagi kosong coba di pepet. Siapa tau gagal yg ke 2X nya.,nurfatoni lagi kosong coba di pepet siapa tau gagal yg ke  nya,nurfatoni kosong coba pepet gagal,black-campaign
Wed Oct 18 10:28:17 +0000 2023,TheArieAir,"Itungan seminggu lalu jk Prabowo Gibran ga cuma Ganjar yg hancur, PDIP nya juga anjlog  kita liat seminggu kedepan jk Prabowo Gibran gak cuma suara Prabowo yg terbakar JKW pun bisa turun ditengah jalan  inilah kondisi politik",itungan seminggu lalu jk prabowo gibran ga cuma ganjar yg hancur pdip nya juga anjlog kita liat seminggu kedepan jk prabowo gibran gak cuma suara prabowo yg terbakar jkw pun bisa turun ditengah jalan inilah kondisi politik,itungan minggu jk prabowo gibran ganjar hancur pdip anjlog liat minggu depan jk prabowo gibran suara prabowo bakar jkw turun tengah jalan kondisi politik,black-campaign
Wed Oct 18 10:28:52 +0000 2023,fulpian2,"@hc_poirot Bocoran deklarasi koalisi Indonesia maju gagal,, Prabowo Subianto mau gibran wakilnya sementara Ketum koalisi Golkar,PAN tidak setuju ,,kalau tetap Gibran dipaksakan Golkar dan PAN  pinda haluan ke kerjasama koalisi Indonesia Raya lebih maju,, capresnya GAMA..",poirot bocoran deklarasi koalisi indonesia maju gagal prabowo subianto mau gibran wakilnya sementara ketum koalisi golkarpan tidak setuju kalau tetap gibran dipaksakan golkar dan pan pinda haluan ke kerjasama koalisi indonesia raya lebih maju capresnya gama,poirot bocor deklarasi koalisi indonesia maju gagal prabowo subianto gibran wakil tum koalisi golkarpan tuju gibran paksa golkar pan pinda haluan kerjasama koalisi indonesia raya maju capresnya gama,black-campaign
Wed Oct 18 10:32:37 +0000 2023,sali_sinta71624,@ch_chotimah2 @ganjarpranowo @mohmahfudmd @erickthohir Pilpres 2024 adalah panggung Prabowo untuk bersaing dengan sukses.,chotimah pilpres adalah panggung prabowo untuk bersaing dengan sukses,chotimah pilpres panggung prabowo saing sukses,nonblack-campaign
Wed Oct 18 10:32:38 +0000 2023,maulanabus29316,"@ch_chotimah2 @ganjarpranowo @mohmahfudmd @erickthohir Ganjar + Mahfud MD = Nggak masalah bro, Prabowo pasti menang! ÃƒÂ°Ã…Â¸Ã…Â½Ã¢â‚¬Â° #SemuaDukungPrabowo",chotimah ganjar mahfud md nggak masalah bro prabowo pasti menang,chotimah ganjar mahfud md nggak bro prabowo menang,nonblack-campaign
Wed Oct 18 10:32:39 +0000 2023,tresnoaldi29,"@ch_chotimah2 @ganjarpranowo @mohmahfudmd @erickthohir Ganjar + Mahfud MD = Nggak masalah bro, Prabowo pasti menang! ÃƒÂ°Ã…Â¸Ã…Â½Ã¢â‚¬Â° #SemuaDukungPrabowo",chotimah ganjar mahfud md nggak masalah bro prabowo pasti menang,chotimah ganjar mahfud md nggak bro prabowo menang,nonblack-campaign
Wed Oct 18 10:34:56 +0000 2023,RHarpastum_,"@ch_chotimah2 @ganjarpranowo @mohmahfudmd @erickthohir Ganjar dan Mahfud MD? Gak masalah, Prabowo pasti bakal menang! ÃƒÂ°Ã…Â¸Ã¢â‚¬â„¢Ã‚ÂªÃƒÂ°Ã…Â¸Ã‚ï†Ã‚Â¼ #SemuaDukungPrabowo",chotimah ganjar dan mahfud md gak masalah prabowo pasti bakal menang,chotimah ganjar mahfud md prabowo menang,nonblack-campaign
Wed Oct 18 10:35:13 +0000 2023,Rahmanjalal1996,"@ch_chotimah2 @ganjarpranowo @mohmahfudmd @erickthohir Gak usah khawatir, Ganjar dan Mahfud MD gak akan mengubah fakta bahwa Prabowo pasti menang! ÃƒÂ°Ã…Â¸Ã¢â€žÂ¢Ã…â€™ÃƒÂ°Ã…Â¸Ã‚ï†Ã‚Â¼ #SemuaDukungPrabowo",chotimah gak usah khawatir ganjar dan mahfud md gak akan mengubah fakta bahwa prabowo pasti menang,chotimah khawatir ganjar mahfud md ubah fakta prabowo menang,nonblack-campaign
Wed Oct 18 10:35:19 +0000 2023,ditaama82889194,"@ch_chotimah2 @ganjarpranowo @mohmahfudmd @erickthohir Ganjar berpasangan dengan Mahfud MD? Gak masalah, Prabowo pasti menang! ÃƒÂ°Ã…Â¸Ã¢â‚¬â„¢Ã‚ÂªÃƒÂ°Ã…Â¸Ã‚ï†Ã‚Â¼ #SemuaDukungPrabowo",chotimah ganjar berpasangan dengan mahfud md gak masalah prabowo pasti menang,chotimah ganjar pasang mahfud md prabowo menang,nonblack-campaign
Wed Oct 18 10:38:09 +0000 2023,DirgaVito,@ch_chotimah2 @ganjarpranowo @mohmahfudmd @erickthohir Pilpres 2024 adalah panggung Prabowo untuk meraih sukses.,chotimah pilpres adalah panggung prabowo untuk meraih sukses,chotimah pilpres panggung prabowo raih sukses,nonblack-campaign
Wed Oct 18 10:40:08 +0000 2023,MarjonSpd,Menurut saya sangat setuju pak prabowo memilih Erick thohir jadi cawapres nya..mudahan sukses menjadi wakil presiden RI 2024. Tks https://t.co/rsnvkADHRT,menurut saya sangat setuju pak prabowo memilih erick thohir jadi cawapres nyamudahan sukses menjadi wakil presiden ri tks,tuju prabowo pilih erick thohir cawapres nyamudahan sukses wakil presiden ri tks,black-campaign
Wed Oct 18 10:41:42 +0000 2023,gibranniar1,"@ch_chotimah2 @ganjarpranowo @mohmahfudmd @erickthohir Ganjar dan Mahfud MD, siapapun yang berpasangan, Prabowo pasti menang! #SemuaDukungPrabowo",chotimah ganjar dan mahfud md siapapun yang berpasangan prabowo pasti menang,chotimah ganjar mahfud md pasang prabowo menang,nonblack-campaign
Wed Oct 18 10:41:47 +0000 2023,SaputriAriel,"@ch_chotimah2 @ganjarpranowo @mohmahfudmd @erickthohir Ganjar dan Mahfud MD berpasangan? Eh, gak masalah bro, yang penting Prabowo pasti menang! ÃƒÂ°Ã…Â¸Ã¢â‚¬â„¢Ã‚ÂªÃƒÂ°Ã…Â¸Ã‚ï†Ã‚Â¼ #SemuaDukungPrabowo",chotimah ganjar dan mahfud md berpasangan eh gak masalah bro yang penting prabowo pasti menang,chotimah ganjar mahfud md pasang eh bro prabowo menang,nonblack-campaign
Wed Oct 18 10:44:46 +0000 2023,hanicantika_,"@ch_chotimah2 @ganjarpranowo @mohmahfudmd @erickthohir Ganjar dan Mahfud MD, kalian harus siap-siap kalah deh! Prabowo pasti menang! ÃƒÂ°Ã…Â¸Ã‚ï†Ã¢â‚¬Â  #SemuaDukungPrabowo",chotimah ganjar dan mahfud md kalian harus siapsiap kalah deh prabowo pasti menang,chotimah ganjar mahfud md siapsiap kalah deh prabowo menang,nonblack-campaign
Wed Oct 18 10:47:23 +0000 2023,citrakarina287,"@ch_chotimah2 @ganjarpranowo @mohmahfudmd @erickthohir Ganjar + Mahfud MD = Nggak masalah bro, Prabowo pasti menang! ÃƒÂ°Ã…Â¸Ã…Â½Ã¢â‚¬Â° #SemuaDukungPrabowo",chotimah ganjar mahfud md nggak masalah bro prabowo pasti menang,chotimah ganjar mahfud md nggak bro prabowo menang,nonblack-campaign
Wed Oct 18 10:48:00 +0000 2023,yudimarsudi145,"@ch_chotimah2 @ganjarpranowo @mohmahfudmd @erickthohir Ganjar berpasangan dengan Mahfud MD? Prabowo pasti menang, no doubt! ÃƒÂ°Ã…Â¸Ã¢â‚¬â„¢Ã‚ÂªÃƒÂ°Ã…Â¸Ã‚ï†Ã‚Â¼ #SemuaDukungPrabowo",chotimah ganjar berpasangan dengan mahfud md prabowo pasti menang no doubt,chotimah ganjar pasang mahfud md prabowo menang no doubt,nonblack-campaign
Wed Oct 18 11:00:28 +0000 2023,ananda_hil72393,"@ch_chotimah2 @ganjarpranowo @mohmahfudmd @erickthohir Ganjar dan Mahfud MD, siapa takut? Prabowo akan memimpin dengan sukses! ÃƒÂ°Ã…Â¸Ã¢â‚¬â„¢Ã‚ÂªÃƒÂ°Ã…Â¸Ã‚ï†Ã‚Â¼ #SemuaDukungPrabowo",chotimah ganjar dan mahfud md siapa takut prabowo akan memimpin dengan sukses,chotimah ganjar mahfud md takut prabowo pimpin sukses,nonblack-campaign
Wed Oct 18 11:02:59 +0000 2023,NailaNurlela,"@ch_chotimah2 @ganjarpranowo @mohmahfudmd @erickthohir Ganjar + Mahfud MD? Gak masalah bro, Prabowo pasti bakal menang dengan sukses! ÃƒÂ°Ã…Â¸Ã…Â½Ã¢â‚¬Â° #SemuaDukungPrabowo",chotimah ganjar mahfud md gak masalah bro prabowo pasti bakal menang dengan sukses,chotimah ganjar mahfud md bro prabowo menang sukses,nonblack-campaign
Wed Oct 18 11:09:57 +0000 2023,irnaputri38,@ch_chotimah2 @ganjarpranowo @mohmahfudmd @erickthohir Pilpres 2024 adalah panggung Prabowo untuk meraih sukses.,chotimah pilpres adalah panggung prabowo untuk meraih sukses,chotimah pilpres panggung prabowo raih sukses,nonblack-campaign
Wed Oct 18 11:20:27 +0000 2023,gaybatem,@huynhthanhnghi1 @narkosun @prabowo @erickthohir @aniesbaswedan @lek_brewok @DavidWijaya82 @b4yuw Mantap pejuang bangsa yg akan memajukan negara dan anak bangsa tentunya sukses pak @prabowo @erickthohir,brewok mantap pejuang bangsa yg akan memajukan negara dan anak bangsa tentunya sukses pak,brewok mantap juang bangsa maju negara anak bangsa sukses,black-campaign
Wed Oct 18 11:23:27 +0000 2023,mediaind0nesia,Ganjar Pranowo telah sukses membentuk 29 Desa Antikorupsi di wilayahnya.  Sara Wijayanto Madura 349 T Cawapres Projo Dukung Prabowo Inisial M Mamat https://t.co/cuQgZoeW7H,ganjar pranowo telah sukses membentuk desa antikorupsi di wilayahnya sara wijayanto madura  cawapres projo dukung prabowo inisial  mamat,ganjar pranowo sukses bentuk desa antikorupsi wilayah sara wijayanto madura cawapres projo dukung prabowo inisial mamat,nonblack-campaign
Wed Oct 18 11:28:20 +0000 2023,alexpulisix,"awalnya trauma dengan wapres inisial M, tapi kalo yg satu ini duet dengan Pak Prabowo udah pasti jadi negara super power. ibarat enzo assist ke mudryk luluh lantah arsenal. begitu juga ketika supplier senjata beri assit ke executor, israel bakal hancur kau dek dekk..",awalnya trauma dengan wapres inisial  tapi kalo yg satu ini duet dengan pak prabowo udah pasti jadi negara super power ibarat enzo assist ke mudryk luluh lantah arsenal begitu juga ketika supplier senjata beri assit ke executor israel bakal hancur kau dek dekk,trauma wapres inisial duet prabowo udah negara super power enzo assist mudryk luluh lantah arsenal supplier senjata assit executor israel hancur kau dek dekk,black-campaign
Wed Oct 18 11:30:41 +0000 2023,mocaica,@mhmmdfahmy Anjir tim sukses prabowo apa ganjar ni?????,anjir tim sukses prabowo apa ganjar ni,anjir tim sukses prabowo ganjar ni,nonblack-campaign
Wed Oct 18 11:30:52 +0000 2023,rkyt_bersuara,Ganjar Pranowo telah sukses meluncurkan Kartu Jateng Sejahtera (KJS) bagi keluarga miskin.  Sara Wijayanto Madura 349 T Mamat Cawapres Projo Dukung Prabowo Inisial M https://t.co/8T3orr0pSt,ganjar pranowo telah sukses meluncurkan kartu jateng sejahtera kjs bagi keluarga miskin sara wijayanto madura  mamat cawapres projo dukung prabowo inisial ,ganjar pranowo sukses luncur kartu jateng sejahtera kjs keluarga miskin sara wijayanto madura mamat cawapres projo dukung prabowo inisial,nonblack-campaign
Wed Oct 18 11:44:20 +0000 2023,wandawidya805,"@StefanAntonio__ Ganjar dan Mahfud MD, kalian harus siap-siap kalah! Prabowo pasti menang! ÃƒÂ°Ã…Â¸Ã‚ï†Ã¢â‚¬Â ÃƒÂ¢Ã…â€œÃ‚Â¨ #SemuaDukungPrabowo",ganjar dan mahfud md kalian harus siapsiap kalah prabowo pasti menang,ganjar mahfud md siapsiap kalah prabowo menang,nonblack-campaign
Wed Oct 18 11:52:27 +0000 2023,ArnandaYun74306,"@StefanAntonio__ Ganjar dan Mahfud MD, persiapkan diri untuk kekalahan yang memalukan! Prabowo pasti menang! #SemuaDukungPrabowo ÃƒÂ°Ã…Â¸Ã‹Å“Ã…Â½",ganjar dan mahfud md persiapkan diri untuk kekalahan yang memalukan prabowo pasti menang,ganjar mahfud md siap kalah malu prabowo menang,nonblack-campaign
Wed Oct 18 11:54:20 +0000 2023,onlyone3_,"@syalalaela @prabowo sukses selalu pak, semoga semakin jaya  Projo Dukung Prabowo  #TelunjukJokowiÃƒÂ°Ã…Â¸Ã‹Å“Ã‚ï†",sukses selalu pak semoga semakin jaya projo dukung prabowo,sukses moga jaya projo dukung prabowo,nonblack-campaign
Wed Oct 18 11:59:04 +0000 2023,adittyajulmi,"Paling tidak gagal 1 skenario pak @jokowi yaitu memaksa duet Prabowo-Ganjar, kira2 manuver politik apalagi yg akan di lakukan beliau?",paling tidak gagal skenario pak yaitu memaksa duet prabowoganjar kira manuver politik apalagi yg akan di lakukan beliau,gagal skenario paksa duet prabowoganjar manuver politik laku beliau,black-campaign
